date_dt,city_code,district_code,dwell,flow_in,flow_out
20170616,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,122.13644910957031,57.43402553399585,54.753130621583395
20170617,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,122.04912354239076,57.6465177474661,59.02626170890314
20170618,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,129.19235493767866,60.77859475697295,60.45257930616926
20170619,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,124.62231692194841,54.753130621583395,54.68618102007906
20170620,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,117.70031029684871,54.93360346042114,53.48690989747979
20170621,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,123.72577443223827,58.08896728784254,57.35543252353425
20170622,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,128.36567290171214,64.05330352620639,61.69260236011901
20170623,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,131.45990883210786,62.638629337897555,61.17738151375961
20170624,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,126.9306227477281,58.41789359088554,60.75530793905841
20170625,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,131.369672412689,59.762707325450755,60.92995907341752
20170626,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,128.38604886738742,58.47902148791121,59.08447875368951
20170627,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,126.9015142253349,59.10485471936474,58.2548858654837
20170628,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,128.51121551367808,59.85585459710894,58.00746342514162
20170629,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,126.92480104324946,62.32716814829046,57.90267274452615
20170630,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,131.05238951860326,69.69744601824523,62.615342519982995
20170701,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,138.3266092646605,64.78974914275402,62.69102467820529
20170702,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,129.76870368106376,77.59749899575598,82.70313382352086
20170703,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,127.50406063887384,74.9893753893265,76.89889445831952
20170704,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,123.66464653521255,71.93880224252057,71.16451554686181
20170705,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,127.46621955976272,70.86178691397268,67.8490548462779
20170706,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,126.67155689842873,75.0068405027624,72.36669752170042
20170707,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,121.33596474375769,71.77288366487942,69.0978104569456
20170708,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,115.84027571592415,67.10678752525165,66.53334963410586
20170709,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,116.09060900850551,65.79981486979759,63.677803587334296
20170710,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,119.35658522102102,68.16633774036363,66.2247992967381
20170711,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,122.4944839350065,71.10338764983612,67.43571382829465
20170712,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,123.0126156336052,69.82261266453592,66.3965395788579
20170713,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,122.23250723346784,72.1774921261447,68.71939966583417
20170714,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,122.0287475767155,70.63474043930583,66.73710929085819
20170715,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,121.24281747209947,70.70460089304947,70.43389163479284
20170716,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,124.42437896967476,70.13989555862166,68.23619819410727
20170717,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,121.50770502587747,70.79774816470767,67.15918286555939
20170718,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,121.00412758847536,69.83716692573253,66.78368292668728
20170719,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,120.68684469438965,70.90836054980177,67.42407041933738
20170720,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,122.6516699559297,70.6463838482631,66.8040588923625
20170721,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,125.16373543846169,73.81339108464176,68.01206257167972
20170722,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,118.82972096570437,69.99435294665572,69.10654301366354
20170723,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,116.8241437728138,64.35894301133486,61.56161400934966
20170724,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,121.41746860645858,69.68289175704865,67.79957035820948
20170725,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,111.65155934354459,54.956890278335706,52.45064650028237
20170726,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,124.14493715470016,71.74668599472555,67.52012854323489
20170727,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,125.69351054601769,73.3651198397867,68.53019427027846
20170728,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,119.30127902847393,69.56354681523658,64.95275686815586
20170729,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,110.056412316398,59.509463180630036,55.77775060982355
20170730,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,124.72419675032455,69.26372903458676,67.05439218494391
20170731,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,127.35851802690792,71.00732952593863,67.4590006462092
20170801,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,130.33049816325226,73.47282137264149,69.43838016894587
20170802,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,153.55036647629694,59.96064527772442,60.269195615092194
20170803,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,149.2015532307549,60.38271885242561,58.73226563273196
20170804,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,143.59816267006656,59.95191272100646,58.35094398938122
20170805,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,137.171000925651,58.054037060970714,57.017773663773276
20170806,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,141.52854672791102,57.65816115642339,55.74282038295173
20170807,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,144.7799686792299,59.45124613584365,56.383207875601826
20170808,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,169.9821273672506,78.63958409743205,73.21375552334213
20170809,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,169.57460805374598,84.57481181340273,77.45486723602937
20170810,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,179.57338549580547,92.80670194619582,85.12787373887328
20170811,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,190.73650383359242,103.0732777942726,90.03265976212515
20170812,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,190.78889917390012,100.57285572069792,88.74606307234633
20170813,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,203.52678857315846,103.60887460630724,89.65424897101374
20170814,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,207.77081113808498,99.01263892042313,83.09318802358955
20170815,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,204.2341256673129,90.80694645778392,74.38682897578754
20170816,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,168.87891436854886,80.01350635439044,65.49708623690843
20170817,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,181.59351694989257,88.01252830803803,80.86056435603217
20170818,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,200.75255979599558,119.31001158519192,115.74712844426593
20170819,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,232.93512874699456,114.20146590518772,117.36556228932709
20170820,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,234.32651611738888,115.11256265609444,121.41164690197998
20170821,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,211.3307834267717,107.16302519051528,124.55536732044406
20170822,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,215.42053082301442,115.89267105623185,144.68099970309308
20170823,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,207.7125940932986,99.31827840555158,117.65373666101965
20170824,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,204.44661788078315,97.26321672459265,109.49752868644885
20170825,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,185.15931094305802,90.44600078010842,104.11536289594869
20170826,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,188.18659727194927,91.68893468629746,104.86636277369287
20170827,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,183.7882995383389,87.06650133025947,93.1181631358029
20170828,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,171.9353092198334,82.43242456526423,86.46395491672052
20170829,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,177.76574625518865,83.35516472512823,87.48275320048205
20170830,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,198.23194834983792,90.77201623091207,91.92471371768228
20170831,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,190.33771707680577,81.29137048745132,81.10507594413492
20170901,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,191.8251625710976,100.28759220124468,119.06258914484984
20170902,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,169.00990271931818,83.29694768034186,94.57358925546222
20170903,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,184.9846598086988,84.06832352376131,93.12398484028157
20170904,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,171.19886360328582,80.96535503664765,87.34012144075542
20170905,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,163.93628726618581,73.81048023240245,79.21302198857781
20170906,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,164.81827549469938,77.54219280320893,79.2887041468001
20170907,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,169.17873214919862,79.6612932334329,80.8343666858783
20170908,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,175.25076992041733,85.05510243289031,86.67644713019077
20170909,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,170.02870100307968,81.80659133381072,86.6007649719685
20170910,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,171.0940729226703,79.62054130208243,79.1926460229026
20170911,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,80.17942493203161,43.76175256591626,43.49395415989894
20170912,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,147.84218523499308,68.02370598063703,66.17531480866968
20170913,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,157.92246653975354,70.92873651547701,72.20951150077721
20170914,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,167.43513165784682,76.82612315233655,74.80016999377078
20170915,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,165.97970553818752,76.75917355083222,75.30956913565156
20170916,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,170.74185980171274,75.07379010426673,79.72533198269791
20170917,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,174.34840572622855,76.55541389407992,78.8666305720989
20170918,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,171.548165872004,79.55941340505673,80.9915527068015
20170919,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,173.99037090079239,79.03254914974006,79.2101111363385
20170920,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,176.11238218325562,83.55019182516256,84.49621880294112
20170921,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,188.57374061977868,91.14460531754489,89.08954363658594
20170922,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,190.7481472425497,94.47753113156472,92.89693836561469
20170923,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,186.78938819707642,90.80403560554458,96.17455798708748
20170924,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,183.08096244418442,86.57747815405395,86.8656525257465
20170925,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,176.6741766654441,83.70446699384647,82.37129666823853
20170926,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,176.69455263111942,82.33054473688807,81.63776190393024
20170927,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,175.777634175734,79.50119636027037,78.90156079897073
20170928,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,184.2744118623051,88.02126086475599,83.98099795658173
20170929,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,184.7663458907499,91.26686111159626,86.73175332273784
20170930,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,187.3686477927008,93.77019403741028,95.47886430189031
20171001,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,169.3912243626689,91.90724860424636,83.62296313114554
20171002,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,157.9195556875142,92.54763609689644,79.78354902748427
20171003,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,173.78952209627937,112.7111095586566,86.90058275261832
20171004,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,172.82311915282554,110.21942004179985,81.90264945770824
20171005,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,141.00168247259433,61.29672645557167,68.68446943896234
20171006,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,83.53272671172668,58.61251018611689,38.95884637104052
20171007,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,119.01601550902076,57.198246502611035,57.25355269515809
20171008,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,151.6059171804321,72.06396888881126,68.62043068969733
20171009,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,163.04847733319363,89.57565596055214,79.54776999609945
20171010,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,164.9026902096396,90.78948134434799,80.43849078133097
20171011,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,147.91495654097608,73.632918245804,66.99326428791821
20171012,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,99.75221370312804,42.06472571039349,58.12597149693487
20171013,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,53.664471884078225,49.04203852804024,42.093834232786676
20171014,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,54.72693295142953,49.01293000564706,44.5826128974041
20171015,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,50.462534420827744,44.905717495968474,40.32112521904163
20171016,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,51.3794528762131,44.984310506430084,38.993776597912344
20171017,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,50.71868941788778,44.43124858095954,39.65454005623767
20171018,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,50.343189479015685,45.91869407525135,39.83501289507542
20171019,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,124.7125533413673,68.8038143807744,56.217289297960654
20171020,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,158.8102764727457,92.02659354605842,81.82114559500731
20171021,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,145.92975531376078,83.21544381764093,78.37469654365405
20171022,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,162.9203998346636,89.866741184484,84.52532732533432
20171023,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,157.7012417695653,83.40464921319666,78.27863841975655
20171024,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,160.23659407001182,82.63036251753789,79.14607238707349
20171025,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,160.05321037893475,84.49621880294112,78.09234387644015
20171026,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,164.25939186475009,91.93053542216093,81.56499059794726
20171027,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,165.84871718741815,102.72106467331508,83.34352131617095
20171028,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,185.03705514900653,151.79803342822711,115.77914781889842
20171029,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,192.2908989293886,124.16822397261473,110.0243929417655
20171030,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,181.0317224677041,124.3768350497659,134.8875119811425
20171031,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,173.1840648305011,144.0493447671609,149.40822373974657
20171101,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,173.475150054433,143.62436034022042,145.69688713461528
20171102,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,173.79825465299731,145.87735997345303,144.11629436866528
20171103,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,168.2327051714201,136.73728394199256,135.59331901194034
20171104,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,170.04325526427633,138.19271006165187,141.54019013686832
20171105,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,170.10438316130197,138.11120619895095,139.27554709467842
20171106,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,165.98552724266608,135.51472600147872,134.603629250572
20171107,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,166.57934109948712,136.70235371512072,134.34747425351193
20171108,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,162.39935728382557,132.31569939046756,130.0132152691665
20171109,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,170.75350321067003,145.83078633762398,141.31023280996212
20171110,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,172.3573827945346,147.1552241065139,142.7481938161855
20171111,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,175.4516187249303,148.6950649411135,152.1706225148599
20171112,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,164.57085305435723,134.24850527737513,135.03734623423045
20171113,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,155.2473933318197,127.41382421945498,124.96288663394873
20171114,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,165.17339946789622,133.279191481682,131.2590600275949
20171115,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,159.91348947144746,114.8214774321626,112.69946614969929
20171116,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,163.03101221975768,128.665490682362,124.27883635770884
20171117,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,168.50341442967672,140.00326015450804,135.1508694715639
20171118,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,165.1384692410244,131.5414126948088,133.67506738622936
20171119,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,147.4550418871637,108.21675370114865,109.73912942231227
20171120,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,166.75399223384625,126.6657351939501,125.81285548782974
20171121,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,171.50450308841425,128.32492097036172,126.0719213371291
20171122,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,161.65417911056002,115.70637651291544,114.44888834552981
20171123,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,165.58382963364016,126.64827008051418,121.01286014519332
20171124,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,168.88182522078816,135.45068725221373,131.8092111008261
20171125,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,168.7333717565829,131.7480832038004,134.95584237152954
20171126,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,166.78892246071806,131.23286235744104,131.4482654231506
20171127,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,167.14113558167563,135.1042958357348,134.30381146992218
20171128,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,167.5573874518982,134.90635788346114,134.39404788934104
20171129,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,168.26181369381328,137.572698534677,133.9050247131355
20171130,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,175.04118855918637,147.9062239842581,142.94904262069852
20171201,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,174.1213592515617,145.79876696299144,144.18033311793027
20171202,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,174.80249867556225,143.70004249844268,148.64558045304506
20171203,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,174.86944827706657,139.7296400440121,139.025213802097
20171204,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,171.47248371378177,135.07518731334162,131.90526922472358
20171205,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,173.8419174365871,139.1038068125586,134.8568733953927
20171206,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,163.07758585558682,122.4188017767842,118.35816290293474
20171207,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,170.8553830390462,95.10918606749685,93.4441785866066
20171208,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,138.3062332989853,76.67184798365265,77.04734792252476
20171209,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,157.7041526218046,74.82054595944602,79.81265754987746
20171210,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,164.94344214099002,81.82114559500731,84.28663744171018
20171211,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,174.21450652321988,114.18691164399117,113.82596596631564
20171212,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,168.0173021057105,125.95548724755636,127.78350245384844
20171213,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,179.89357924213056,78.24952989736336,77.80999120922624
20171214,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,176.17933178475997,153.7512152808099,148.9017354501051
20171215,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,177.15446728493168,157.84969523377057,147.60640620360832
20171216,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,171.64131314366222,134.0127262459903,135.34589657159825
20171217,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,171.5627201332006,77.23655331808047,88.46953210961105
20171218,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,188.6232251078471,86.83072229887469,91.02234952349347
20171219,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,186.4400859283581,86.86274167350717,88.07365620506374
20171220,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,178.17908727317192,78.43582444067975,77.30932462406344
20171221,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,179.870292424216,83.74812977743625,81.55334718899
20171222,06d86ef037e4bd311b94467c3320ff38,85792b2278de59316d1158f6a97537ec,187.66846557335057,90.56534572192051,88.67038091412405
